name,date time,longitude,latitude
105,2008-02-06 08:59:40,116.44904,39.80614
105,2008-02-06 08:59:45,116.44905,39.80616
105,2008-02-06 09:00:05,116.44906,39.80616
105,2008-02-06 09:00:10,116.4492,39.80624
105,2008-02-06 09:05:00,116.44928,39.80627
105,2008-02-06 09:05:30,116.44929,39.80624
105,2008-02-06 09:15:45,116.44936,39.80621
name,date time,longitude,latitude
105,2008-02-06 08:59:40,116.44904,39.80614
105,2008-02-06 08:59:45,116.44905,39.80616
105,2008-02-06 09:00:05,116.44906,39.80616
105,2008-02-06 09:00:10,116.4492,39.80624
105,2008-02-06 09:05:00,116.44928,39.80627
105,2008-02-06 09:05:30,116.44929,39.80624
105,2008-02-06 09:15:45,116.44936,39.80621
