name,date time,longitude,latitude
126,2008-02-06 22:25:27,116.44935,39.80625
126,2008-02-06 22:25:32,116.44935,39.80626
126,2008-02-06 22:25:42,116.44936,39.80626
126,2008-02-06 22:34:31,116.44909,39.80611
126,2008-02-06 22:35:01,116.44939,39.80638
126,2008-02-06 22:36:26,116.44924,39.80632
name,date time,longitude,latitude
126,2008-02-06 22:25:27,116.44935,39.80625
126,2008-02-06 22:25:32,116.44935,39.80626
126,2008-02-06 22:25:42,116.44936,39.80626
126,2008-02-06 22:34:31,116.44909,39.80611
126,2008-02-06 22:35:01,116.44939,39.80638
126,2008-02-06 22:36:26,116.44924,39.80632
