name,date time,longitude,latitude
0,2008-02-02 20:31:34,116.05955085714285,39.71921600000001
1,2008-02-03 01:17:36,116.32511734806623,39.85445922651935
2,2008-02-03 15:45:54,116.2444184,39.847028800000004
3,2008-02-03 17:40:29,115.98324730000007,39.80044500000001
4,2008-02-03 18:27:25,116.05950357894737,39.71920568421052
5,2008-02-04 01:22:24,116.32539993197287,39.8543601360544
6,2008-02-05 00:11:02,116.3252252564103,39.85445500000001
7,2008-02-05 23:54:49,116.32516327526152,39.854425191637674
8,2008-02-06 11:47:30,116.41065450704237,39.894800253521154
9,2008-02-06 12:36:03,116.32537285714285,39.854398095238096
10,2008-02-06 14:25:23,116.05947058823527,39.71918205882352
11,2008-02-06 16:59:32,115.772960438247,39.77217633466138
12,2008-02-08 12:34:36,115.7721762790697,39.77036750000006
