date time,longitude,latitude
2008-02-05 17:33:58,116.44955,39.80635
2008-02-05 17:34:03,116.44955,39.80635
2008-02-05 17:34:08,116.44955,39.80635
2008-02-05 17:34:13,116.44955,39.80635
2008-02-05 17:34:18,116.44955,39.80635
2008-02-05 17:34:23,116.44955,39.80636
2008-02-05 17:34:28,116.44955,39.80636
2008-02-05 17:34:33,116.44955,39.80636
2008-02-05 17:34:38,116.44955,39.80636
2008-02-05 17:34:43,116.44955,39.80636
2008-02-05 17:34:48,116.44955,39.80636
2008-02-05 17:34:53,116.44955,39.80636
2008-02-05 17:34:58,116.44955,39.80636
2008-02-05 17:35:03,116.44955,39.80636
2008-02-05 17:35:08,116.44955,39.80635
2008-02-05 17:35:13,116.44955,39.80635
2008-02-05 17:35:18,116.44955,39.80636
2008-02-05 17:35:23,116.44955,39.80636
2008-02-05 17:35:28,116.44955,39.80636
2008-02-05 17:35:33,116.44955,39.80635
2008-02-05 17:35:38,116.44955,39.80635
2008-02-05 17:35:43,116.44955,39.80635
2008-02-05 17:35:48,116.44955,39.80635
2008-02-05 17:35:53,116.44955,39.80635
2008-02-05 17:35:58,116.44955,39.80634
2008-02-05 17:36:03,116.44955,39.80634
2008-02-05 17:36:08,116.44955,39.80634
2008-02-05 17:36:13,116.44955,39.80634
2008-02-05 17:36:18,116.44955,39.80634
2008-02-05 17:36:23,116.44956,39.80633
2008-02-05 17:36:28,116.44956,39.80633
2008-02-05 17:36:33,116.44956,39.80633
2008-02-05 17:36:38,116.44956,39.80633
2008-02-05 17:36:43,116.44956,39.80633
2008-02-05 17:36:48,116.44956,39.80633
2008-02-05 17:36:53,116.44956,39.80633
2008-02-05 17:36:58,116.44956,39.80633
2008-02-05 17:37:03,116.44956,39.80633
2008-02-05 17:37:08,116.44956,39.80633
2008-02-05 17:37:13,116.44956,39.80633
2008-02-05 17:37:18,116.44956,39.80633
2008-02-05 17:37:23,116.44956,39.80633
2008-02-05 17:37:28,116.44956,39.80633
2008-02-05 17:37:33,116.44956,39.80633
2008-02-05 17:37:38,116.44956,39.80633
2008-02-05 17:37:48,116.44956,39.80633
2008-02-05 17:37:53,116.44956,39.80633
2008-02-05 17:37:58,116.44956,39.80633
2008-02-05 17:38:03,116.44956,39.80633
2008-02-05 17:38:08,116.44956,39.80633
2008-02-05 17:38:13,116.44956,39.80632
2008-02-05 17:38:13,116.44956,39.80632
2008-02-05 17:38:18,116.44956,39.80632
2008-02-05 17:38:18,116.44956,39.80632
2008-02-05 17:38:23,116.44956,39.80631
2008-02-05 17:38:23,116.44956,39.80631
2008-02-05 17:38:28,116.44957,39.80631
2008-02-05 17:38:33,116.44957,39.80631
2008-02-05 17:38:38,116.44957,39.8063
2008-02-05 17:38:43,116.44957,39.8063
2008-02-05 17:38:48,116.44957,39.8063
2008-02-05 17:38:53,116.44957,39.80629
2008-02-05 17:38:58,116.44958,39.80629
2008-02-05 17:39:03,116.44958,39.80629
2008-02-05 17:39:08,116.44958,39.80629
2008-02-05 17:39:13,116.44958,39.80629
2008-02-05 17:39:18,116.45006,39.8058
2008-02-05 17:39:23,116.45006,39.8058
2008-02-05 17:39:28,116.44961,39.80615
2008-02-05 17:39:33,116.44962,39.80615
2008-02-05 17:39:38,116.44962,39.80615
2008-02-05 17:39:43,116.44962,39.80615
2008-02-05 17:39:48,116.44962,39.80615
2008-02-05 17:39:53,116.44962,39.80615
2008-02-05 17:39:58,116.44963,39.80615
2008-02-05 17:40:03,116.44963,39.80614
2008-02-05 17:40:08,116.44963,39.80613
2008-02-05 17:40:13,116.44964,39.80613
2008-02-05 17:40:18,116.44964,39.80613
2008-02-05 17:40:23,116.44964,39.80612
2008-02-05 17:40:28,116.44964,39.80612
2008-02-05 17:40:33,116.44964,39.80612
2008-02-05 17:40:38,116.44964,39.80612
2008-02-05 17:40:43,116.44964,39.80612
2008-02-05 17:40:49,116.44965,39.80612
2008-02-05 17:40:53,116.44965,39.80612
2008-02-05 17:40:58,116.44965,39.80612
2008-02-05 17:41:03,116.44965,39.80612
2008-02-05 17:41:08,116.44965,39.80612
2008-02-05 17:41:13,116.44965,39.80612
2008-02-05 17:41:18,116.44965,39.80613
2008-02-05 17:41:23,116.44965,39.80613
2008-02-05 17:41:28,116.44965,39.80613
2008-02-05 17:41:33,116.44965,39.80613
2008-02-05 17:41:38,116.44965,39.80613
2008-02-05 17:41:43,116.44965,39.80614
2008-02-05 17:41:48,116.44965,39.80614
2008-02-05 17:41:53,116.44965,39.80614
2008-02-05 17:41:58,116.44965,39.80614
2008-02-05 17:42:03,116.44964,39.80614
2008-02-05 17:42:08,116.44964,39.80614
2008-02-05 17:42:13,116.44964,39.80614
2008-02-05 17:42:18,116.44964,39.80613
2008-02-05 17:42:23,116.44964,39.80613
2008-02-05 17:42:28,116.44964,39.80614
2008-02-05 17:42:33,116.44964,39.80614
2008-02-05 17:42:38,116.44964,39.80614
2008-02-05 17:42:43,116.44964,39.80614
2008-02-05 17:42:48,116.44964,39.80614
2008-02-05 17:42:53,116.44964,39.80614
2008-02-05 17:42:58,116.44964,39.80614
2008-02-05 17:43:03,116.44964,39.80614
2008-02-05 17:43:03,116.44964,39.80614
2008-02-05 17:43:08,116.44964,39.80614
2008-02-05 17:43:08,116.44964,39.80614
2008-02-05 17:43:13,116.44964,39.80614
2008-02-05 17:43:13,116.44964,39.80614
2008-02-05 17:43:18,116.44964,39.80614
2008-02-05 17:43:23,116.44964,39.80614
2008-02-05 17:43:28,116.44964,39.80614
2008-02-05 17:43:33,116.44964,39.80614
2008-02-05 17:43:38,116.44964,39.80614
2008-02-05 17:43:43,116.44964,39.80615
2008-02-05 17:43:48,116.44964,39.80614
2008-02-05 17:43:53,116.44964,39.80615
2008-02-05 17:43:58,116.44964,39.80615
2008-02-05 17:44:03,116.44963,39.80615
2008-02-05 17:44:08,116.44963,39.80615
2008-02-05 17:44:13,116.44963,39.80615
2008-02-05 17:44:18,116.44963,39.80615
2008-02-05 17:44:23,116.44963,39.80615
2008-02-05 17:44:28,116.44963,39.80615
2008-02-05 17:44:33,116.44963,39.80615
2008-02-05 17:44:38,116.44963,39.80615
2008-02-05 17:44:43,116.44963,39.80615
2008-02-05 17:44:48,116.44963,39.80616
2008-02-05 17:44:53,116.44963,39.80616
2008-02-05 17:44:58,116.44963,39.80616
2008-02-05 17:45:03,116.44963,39.80616
2008-02-05 17:45:08,116.44962,39.80616
2008-02-05 17:45:13,116.44962,39.80616
2008-02-05 17:45:18,116.44962,39.80616
2008-02-05 17:45:23,116.44962,39.80616
2008-02-05 17:45:28,116.44962,39.80616
2008-02-05 17:45:33,116.44962,39.80616
2008-02-05 17:45:38,116.44962,39.80616
2008-02-05 17:45:43,116.44962,39.80616
2008-02-05 17:45:48,116.44961,39.80616
2008-02-05 17:45:53,116.44961,39.80616
2008-02-05 17:45:58,116.44961,39.80616
2008-02-05 17:46:03,116.44961,39.80617
