name,date time,longitude,latitude
45,2008-02-04 16:36:24,116.37797,39.83311
45,2008-02-04 16:37:39,116.37795,39.83314
45,2008-02-04 16:38:04,116.37795,39.83315
45,2008-02-04 16:39:09,116.37796,39.83315
45,2008-02-04 16:52:39,116.37805,39.83315
45,2008-02-04 17:00:29,116.37808,39.83314
45,2008-02-04 17:00:39,116.37801,39.833
45,2008-02-04 17:00:44,116.37784,39.83292
name,date time,longitude,latitude
45,2008-02-04 16:36:24,116.37797,39.83311
45,2008-02-04 16:37:39,116.37795,39.83314
45,2008-02-04 16:38:04,116.37795,39.83315
45,2008-02-04 16:39:09,116.37796,39.83315
45,2008-02-04 16:52:39,116.37805,39.83315
45,2008-02-04 17:00:29,116.37808,39.83314
45,2008-02-04 17:00:39,116.37801,39.833
45,2008-02-04 17:00:44,116.37784,39.83292
