name,date time,longitude,latitude
66,2008-02-05 06:13:11,116.44923,39.8061
66,2008-02-05 06:13:26,116.44926,39.80609
66,2008-02-05 06:13:41,116.44936,39.8061
66,2008-02-05 06:15:16,116.44946,39.80605
66,2008-02-05 06:16:31,116.44952,39.80606
66,2008-02-05 06:21:21,116.4489,39.80603
66,2008-02-05 06:21:31,116.44941,39.80605
66,2008-02-05 06:22:36,116.44945,39.80616
name,date time,longitude,latitude
66,2008-02-05 06:13:11,116.44923,39.8061
66,2008-02-05 06:13:26,116.44926,39.80609
66,2008-02-05 06:13:41,116.44936,39.8061
66,2008-02-05 06:15:16,116.44946,39.80605
66,2008-02-05 06:16:31,116.44952,39.80606
66,2008-02-05 06:21:21,116.4489,39.80603
66,2008-02-05 06:21:31,116.44941,39.80605
66,2008-02-05 06:22:36,116.44945,39.80616
