name,date time,longitude,latitude
0,2010-05-22 02:49:04,-97.749626,30.24892
1,2010-05-22 17:50:55,-94.716053,39.29744
2,2010-05-22 19:13:12,-94.605919,38.98525
3,2010-05-23 16:50:50,-94.593174,39.09353
4,2010-05-23 17:51:57,-94.593871,39.09326
5,2010-05-23 22:40:45,-94.577709,39.00045
6,2010-05-23 23:13:17,-94.579466,39.00193
7,2010-05-26 14:16:56,-97.749312,30.26791
8,2010-05-27 22:39:52,-97.749395,30.2691
9,2010-05-30 06:17:57,-122.393725,37.79534
10,2010-05-31 20:10:37,-97.757163,30.24486
11,2010-06-01 14:38:22,-97.743845,30.26485
12,2010-06-02 00:28:29,-97.749324,30.25105
13,2010-06-02 15:48:11,-97.749395,30.2691
14,2010-06-03 22:45:08,-97.769415,30.21386
15,2010-06-04 13:51:34,-97.743845,30.26485
16,2010-06-04 17:45:21,-97.754092,30.25103
17,2010-06-04 21:10:51,-97.749395,30.2691
18,2010-06-05 01:05:27,-97.759965,30.27949
19,2010-06-05 19:48:24,-97.77066,30.26377
20,2010-06-05 22:46:27,-97.762372,30.26246
21,2010-06-06 14:16:18,-97.040348,32.89746
22,2010-06-06 18:48:32,-122.38615,37.61636
23,2010-06-06 22:11:04,-122.407608,37.7826
24,2010-06-06 22:40:29,-122.403874,37.78313
25,2010-06-07 06:01:04,-122.405028,37.78151
26,2010-06-07 11:06:13,-122.403874,37.78313
27,2010-06-08 02:29:37,-122.403949,37.78544
28,2010-06-08 17:03:24,-122.400125,37.78256
29,2010-06-08 20:26:32,-122.407608,37.7826
30,2010-06-09 00:39:03,-122.423959,37.76144
31,2010-06-09 19:20:01,-122.401214,37.78819
32,2010-06-10 00:04:04,-122.399246,37.78572
33,2010-06-10 02:28:46,-122.400125,37.78256
34,2010-06-10 03:21:53,-122.397909,37.77956
35,2010-06-10 19:52:54,-122.403563,37.78648
36,2010-06-10 22:53:50,-122.403874,37.78313
37,2010-06-12 02:09:29,-94.587187,39.03698
38,2010-06-12 19:16:57,-94.593935,38.99895
39,2010-06-13 01:33:20,-94.603611,39.05274
40,2010-06-15 14:20:40,-97.748961,30.24476
41,2010-06-16 00:09:30,-97.749324,30.25105
42,2010-06-17 16:35:00,-97.749395,30.2691
43,2010-06-18 05:28:17,-97.748961,30.24476
44,2010-06-18 19:05:50,-97.749395,30.2691
45,2010-06-20 01:32:26,-97.725068,30.2628
46,2010-06-21 04:31:09,-97.762317,30.25414
47,2010-06-21 13:27:02,-97.753623,30.27253
48,2010-06-21 20:03:10,-97.749312,30.26791
49,2010-06-22 02:22:27,-97.745908,30.26624
50,2010-06-23 02:13:01,-97.754092,30.25103
51,2010-06-24 14:27:35,-122.38615,37.61636
52,2010-06-24 16:54:36,-122.327889,37.53706
53,2010-06-25 04:13:07,-97.667127,30.20156
54,2010-06-26 22:52:34,-97.761814,30.26175
55,2010-06-27 01:06:11,-97.73798,30.26389
56,2010-06-27 18:20:17,-97.749324,30.25105
57,2010-06-27 21:02:17,-97.76726,30.26407
58,2010-06-28 20:15:22,-97.749312,30.26791
59,2010-06-29 14:52:50,-97.743845,30.26485
60,2010-07-02 17:51:31,-97.748307,30.27055
61,2010-07-03 00:02:18,-97.722568,30.28355
62,2010-07-03 17:32:46,-97.757163,30.24486
63,2010-07-04 23:47:39,-97.769175,30.25458
64,2010-07-05 01:06:29,-97.750372,30.26272
65,2010-07-07 17:40:19,-97.748266,30.26977
66,2010-07-08 16:56:27,-97.745211,30.28112
67,2010-07-09 00:55:03,-97.719569,30.31702
68,2010-07-09 15:49:21,-97.749395,30.2691
69,2010-07-10 00:40:50,-97.725082,30.26301
70,2010-07-11 01:58:45,-97.749535,30.25068
71,2010-07-11 16:07:19,-97.745615,30.2687
72,2010-07-12 20:52:19,-97.749395,30.2691
73,2010-07-12 22:14:34,-97.749312,30.26791
74,2010-07-13 18:17:34,-97.749395,30.2691
75,2010-07-17 02:54:37,-97.76726,30.26407
76,2010-07-18 02:22:38,-97.763386,30.25573
77,2010-07-18 17:19:32,-97.731757,30.33075
78,2010-07-21 00:23:42,-97.762325,30.25414
79,2010-07-21 18:38:27,-97.667127,30.20156
80,2010-07-21 21:39:34,-104.673872,39.8495
81,2010-07-22 01:40:44,-106.864015,39.21911
82,2010-07-22 02:58:12,-106.830646,39.19331
83,2010-07-22 18:22:41,-106.831248,39.20113
84,2010-07-23 02:00:23,-106.827923,39.20066
85,2010-07-25 04:40:18,-106.816869,39.18619
86,2010-07-25 17:19:54,-106.821249,39.19105
87,2010-07-25 22:16:27,-104.673872,39.8495
88,2010-07-26 03:19:42,-104.904059,39.76418
89,2010-07-26 13:36:43,-104.673872,39.8495
90,2010-07-26 16:37:17,-97.667127,30.20156
91,2010-07-29 17:23:56,-97.753703,30.27073
92,2010-07-29 23:59:07,-97.745908,30.26624
93,2010-07-31 01:49:44,-97.754092,30.25103
94,2010-07-31 16:53:09,-97.749312,30.26791
95,2010-08-01 02:54:49,-97.748966,30.25099
96,2010-08-03 01:08:34,-97.749026,30.25153
97,2010-08-03 19:27:16,-97.749312,30.26791
98,2010-08-04 14:51:55,-97.749532,30.24991
99,2010-08-04 18:51:53,-97.749395,30.2691
100,2010-08-06 22:29:22,-97.745672,30.26907
101,2010-08-07 01:06:43,-97.747791,30.26541
102,2010-08-08 18:37:40,-97.749324,30.25105
103,2010-08-09 14:42:40,-97.743845,30.26485
104,2010-08-12 15:50:54,-97.749395,30.2691
105,2010-08-14 16:27:11,-97.754111,30.27203
106,2010-08-14 22:18:19,-97.73298,30.2643
107,2010-08-17 20:39:25,-97.749395,30.2691
108,2010-08-17 21:46:15,-97.751526,30.24507
109,2010-08-17 23:48:51,-97.74947,30.24936
110,2010-08-18 01:56:15,-97.749713,30.27021
111,2010-08-18 17:56:37,-122.407608,37.7826
112,2010-08-19 00:49:02,-122.152551,37.41576
113,2010-08-19 04:12:03,-122.212202,37.41919
114,2010-08-19 07:06:11,-122.410618,37.78595
115,2010-08-19 20:20:56,-122.427177,37.75969
116,2010-08-19 20:51:29,-122.425767,37.76151
117,2010-08-19 21:59:09,-122.38615,37.61636
118,2010-08-20 02:49:08,-97.667127,30.20156
119,2010-08-21 18:10:00,-97.757163,30.24486
120,2010-08-23 14:45:49,-97.749312,30.26791
121,2010-08-24 16:26:53,-97.749395,30.2691
122,2010-08-24 17:33:20,-97.753703,30.27073
123,2010-08-25 02:03:08,-97.77066,30.26377
124,2010-08-25 18:59:04,-97.749395,30.2691
125,2010-08-26 00:09:46,-97.750788,30.24646
126,2010-08-26 14:11:36,-97.743845,30.26485
127,2010-08-26 22:47:32,-97.745908,30.26624
128,2010-08-28 01:12:11,-97.748961,30.24476
129,2010-08-28 02:40:57,-97.742832,30.31097
130,2010-08-28 19:16:11,-97.77066,30.26377
131,2010-08-28 22:27:57,-97.757163,30.24486
132,2010-08-30 00:11:01,-97.748966,30.25099
133,2010-08-30 14:17:05,-97.743845,30.26485
134,2010-08-30 20:57:25,-97.749312,30.26791
135,2010-08-31 16:19:01,-97.749395,30.2691
136,2010-09-01 01:08:15,-97.757163,30.24486
137,2010-09-01 22:36:33,-97.740158,30.31015
138,2010-09-03 00:28:30,-97.745615,30.2687
139,2010-09-04 03:14:33,-97.745686,30.26689
140,2010-09-04 21:32:40,-97.757163,30.24486
141,2010-09-05 17:33:43,-97.757571,30.23421
142,2010-09-06 00:07:17,-97.77066,30.26377
143,2010-09-07 16:12:49,-97.749395,30.2691
144,2010-09-09 14:25:57,-97.165698,34.18565
145,2010-09-09 18:22:04,-96.981479,37.76624
146,2010-09-11 18:05:27,-94.598069,39.05067
147,2010-09-11 18:13:13,-94.606179,39.05733
148,2010-09-11 18:36:30,-94.603754,39.05704
149,2010-09-11 22:48:18,-94.629793,38.93469
150,2010-09-12 16:49:55,-94.590311,39.05282
151,2010-09-13 01:13:03,-94.594739,39.04105
152,2010-09-13 18:00:26,-94.595276,38.99278
