name,date time,longitude,latitude
0,2008-02-02 20:31:34,116.05952,39.71923
0,2008-02-02 20:31:35,116.05952,39.71921
0,2008-02-02 20:31:36,116.05951,39.71919
0,2008-02-02 20:31:37,116.05951,39.71917
0,2008-02-02 20:31:38,116.05949,39.71916
0,2008-02-02 20:31:39,116.05949,39.71915
0,2008-02-02 20:31:40,116.05948,39.71915
0,2008-02-02 20:31:41,116.05948,39.71915
0,2008-02-02 20:31:44,116.05949,39.71916
0,2008-02-02 20:31:45,116.05949,39.71916
0,2008-02-02 20:31:46,116.0595,39.71916
0,2008-02-02 20:31:47,116.05951,39.71916
0,2008-02-02 20:31:48,116.05952,39.71916
0,2008-02-02 20:31:49,116.05952,39.71916
0,2008-02-02 20:31:50,116.05952,39.71915
0,2008-02-02 20:31:53,116.05952,39.71914
0,2008-02-02 20:31:54,116.05952,39.71914
0,2008-02-02 20:31:55,116.05951,39.71914
0,2008-02-02 20:31:56,116.0595,39.71914
0,2008-02-02 20:31:57,116.05949,39.71914
0,2008-02-02 20:31:58,116.05948,39.71915
0,2008-02-02 20:31:59,116.05948,39.71916
0,2008-02-02 20:32:00,116.05947,39.71917
0,2008-02-02 20:32:01,116.05947,39.71918
0,2008-02-02 20:32:02,116.05948,39.71919
0,2008-02-02 20:32:03,116.05948,39.71919
0,2008-02-02 20:32:06,116.05949,39.71919
0,2008-02-02 20:32:09,116.05949,39.71919
0,2008-02-02 20:32:10,116.05949,39.71918
0,2008-02-02 20:32:11,116.05949,39.71918
0,2008-02-03 00:26:55,116.05984,39.71947
0,2008-02-03 00:26:56,116.05986,39.71949
0,2008-02-03 00:26:57,116.05988,39.71952
0,2008-02-03 00:26:58,116.05989,39.71953
0,2008-02-03 00:26:59,116.0599,39.71955
