date time,longitude,latitude
2008-02-05 06:13:11,116.44923,39.8061
2008-02-05 06:13:16,116.44922,39.8061
2008-02-05 06:13:21,116.44923,39.80609
2008-02-05 06:13:26,116.44926,39.80609
2008-02-05 06:13:31,116.4493,39.80609
2008-02-05 06:13:36,116.44933,39.8061
2008-02-05 06:13:41,116.44936,39.8061
2008-02-05 06:13:46,116.44937,39.8061
2008-02-05 06:13:56,116.44938,39.8061
2008-02-05 06:14:01,116.44938,39.8061
2008-02-05 06:14:06,116.44938,39.8061
2008-02-05 06:14:11,116.44938,39.8061
2008-02-05 06:14:16,116.44938,39.8061
2008-02-05 06:14:21,116.44939,39.8061
2008-02-05 06:14:26,116.4494,39.8061
2008-02-05 06:14:31,116.44941,39.80609
2008-02-05 06:14:41,116.44941,39.80609
2008-02-05 06:14:46,116.44941,39.80608
2008-02-05 06:14:51,116.44942,39.80608
2008-02-05 06:14:56,116.44943,39.80607
2008-02-05 06:15:01,116.44943,39.80607
2008-02-05 06:15:06,116.44944,39.80606
2008-02-05 06:15:11,116.44945,39.80606
2008-02-05 06:15:16,116.44946,39.80605
2008-02-05 06:15:21,116.44946,39.80605
2008-02-05 06:15:26,116.44947,39.80604
2008-02-05 06:15:36,116.44948,39.80604
2008-02-05 06:15:41,116.44949,39.80604
2008-02-05 06:15:46,116.44949,39.80604
2008-02-05 06:15:51,116.44949,39.80604
2008-02-05 06:15:56,116.44948,39.80604
2008-02-05 06:16:01,116.44949,39.80604
2008-02-05 06:16:06,116.44949,39.80604
2008-02-05 06:16:11,116.4495,39.80605
2008-02-05 06:16:16,116.4495,39.80605
2008-02-05 06:16:21,116.44951,39.80605
2008-02-05 06:16:31,116.44952,39.80606
2008-02-05 06:16:41,116.44953,39.80606
2008-02-05 06:16:46,116.44953,39.80606
2008-02-05 06:16:46,116.44953,39.80606
2008-02-05 06:16:51,116.44953,39.80606
2008-02-05 06:16:51,116.44953,39.80606
2008-02-05 06:16:56,116.44953,39.80606
2008-02-05 06:17:01,116.44953,39.80606
2008-02-05 06:17:06,116.44953,39.80606
2008-02-05 06:17:11,116.44953,39.80606
2008-02-05 06:17:16,116.44953,39.80606
2008-02-05 06:17:21,116.44953,39.80606
2008-02-05 06:17:26,116.44953,39.80606
2008-02-05 06:17:31,116.44953,39.80606
2008-02-05 06:17:36,116.44952,39.80606
2008-02-05 06:17:41,116.44952,39.80606
2008-02-05 06:17:46,116.44952,39.80606
2008-02-05 06:17:51,116.44952,39.80606
2008-02-05 06:17:56,116.44952,39.80606
2008-02-05 06:18:01,116.44952,39.80606
2008-02-05 06:18:06,116.44952,39.80606
2008-02-05 06:18:11,116.44952,39.80606
2008-02-05 06:18:16,116.44952,39.80606
2008-02-05 06:18:21,116.44952,39.80606
2008-02-05 06:18:26,116.44952,39.80606
2008-02-05 06:18:31,116.44952,39.80606
2008-02-05 06:18:36,116.44951,39.80606
2008-02-05 06:18:41,116.44951,39.80606
2008-02-05 06:18:46,116.44951,39.80606
2008-02-05 06:18:51,116.4495,39.80607
2008-02-05 06:18:56,116.4495,39.80607
2008-02-05 06:19:01,116.4495,39.80607
2008-02-05 06:19:06,116.44949,39.80607
2008-02-05 06:19:11,116.44949,39.80607
2008-02-05 06:19:16,116.44949,39.80608
2008-02-05 06:19:21,116.44949,39.80608
2008-02-05 06:19:26,116.44948,39.80608
2008-02-05 06:19:36,116.44948,39.80608
2008-02-05 06:19:41,116.44948,39.80609
2008-02-05 06:19:46,116.44948,39.80609
2008-02-05 06:19:51,116.44948,39.80609
2008-02-05 06:19:56,116.44948,39.80609
2008-02-05 06:20:01,116.44948,39.80609
2008-02-05 06:20:06,116.44948,39.8061
2008-02-05 06:20:11,116.44948,39.8061
2008-02-05 06:20:16,116.44948,39.8061
2008-02-05 06:20:21,116.44947,39.8061
2008-02-05 06:20:26,116.44947,39.80609
2008-02-05 06:20:31,116.44947,39.80609
2008-02-05 06:20:36,116.44947,39.80609
2008-02-05 06:20:41,116.44947,39.80609
2008-02-05 06:20:46,116.44947,39.80609
2008-02-05 06:20:51,116.44947,39.80609
2008-02-05 06:21:01,116.44947,39.8061
2008-02-05 06:21:06,116.44947,39.8061
2008-02-05 06:21:11,116.44947,39.8061
2008-02-05 06:21:16,116.44947,39.8061
2008-02-05 06:21:21,116.4489,39.80603
2008-02-05 06:21:26,116.44891,39.80603
2008-02-05 06:21:31,116.44941,39.80605
2008-02-05 06:21:36,116.44941,39.80605
2008-02-05 06:21:36,116.44941,39.80605
2008-02-05 06:21:41,116.44941,39.80605
2008-02-05 06:21:41,116.44941,39.80605
2008-02-05 06:21:46,116.44942,39.80606
2008-02-05 06:21:51,116.44943,39.80607
2008-02-05 06:21:56,116.44943,39.80607
2008-02-05 06:22:01,116.44944,39.80608
2008-02-05 06:22:06,116.44944,39.80609
2008-02-05 06:22:11,116.44944,39.80611
2008-02-05 06:22:16,116.44944,39.80611
2008-02-05 06:22:21,116.44944,39.80613
2008-02-05 06:22:26,116.44945,39.80614
2008-02-05 06:22:36,116.44945,39.80616
2008-02-05 06:22:41,116.44945,39.80617
2008-02-05 06:22:46,116.44945,39.80617
2008-02-05 06:22:51,116.44945,39.80617
2008-02-05 06:22:56,116.44945,39.80618
2008-02-05 06:23:01,116.44945,39.80618
2008-02-05 06:23:06,116.44945,39.80618
2008-02-05 06:23:11,116.44945,39.80618
2008-02-05 06:23:16,116.44945,39.80619
2008-02-05 06:23:21,116.44945,39.80619
2008-02-05 06:23:26,116.44945,39.80619
2008-02-05 06:23:31,116.44945,39.80619
2008-02-05 06:23:36,116.44945,39.80619
2008-02-05 06:23:41,116.44945,39.80619
2008-02-05 06:23:46,116.44944,39.80619
2008-02-05 06:23:51,116.44944,39.8062
2008-02-05 06:23:56,116.44943,39.8062
2008-02-05 06:24:01,116.44943,39.80619
2008-02-05 06:24:06,116.44943,39.80619
