name,date time,longitude,latitude
0,2008-02-02 15:04:02,116.449443,39.80633
1,2008-02-02 16:01:32,116.449455,39.80625
2,2008-02-02 16:56:42,116.449292,39.80627
3,2008-02-02 17:10:07,116.449223,39.80656
4,2008-02-02 17:23:57,116.449663,39.80665
5,2008-02-02 17:35:52,116.449595,39.80631
6,2008-02-02 17:49:26,116.449627,39.80655
7,2008-02-02 18:01:02,116.44954,39.8064
8,2008-02-02 18:20:02,116.44946,39.80633
9,2008-02-02 18:44:37,116.449528,39.80626
10,2008-02-02 21:33:16,116.27742,39.89402
11,2008-02-03 00:18:10,116.49772,39.90667
12,2008-02-03 03:22:39,116.44866,39.80609
13,2008-02-03 04:37:42,116.448692,39.80626
14,2008-02-03 05:03:32,116.448982,39.80629
15,2008-02-03 05:22:02,116.44893,39.80621
16,2008-02-03 05:54:22,116.44855,39.80611
17,2008-02-03 06:42:02,116.448675,39.80616
18,2008-02-03 06:55:31,116.448745,39.80612
19,2008-02-03 07:29:16,116.448661,39.80613
20,2008-02-03 08:15:46,116.448783,39.806
21,2008-02-03 08:29:11,116.448827,39.80625
22,2008-02-03 08:47:11,116.448678,39.80619
23,2008-02-03 09:19:06,116.448726,39.80613
24,2008-02-03 15:06:20,116.449357,39.80639
25,2008-02-03 17:06:39,116.449372,39.80643
26,2008-02-03 18:48:44,116.409225,39.8993
27,2008-02-03 23:14:43,116.3701,39.84926
