name,date time,longitude,latitude
88,2008-02-05 23:54:37,116.4494,39.80637
88,2008-02-05 23:56:07,116.44941,39.80649
88,2008-02-05 23:57:22,116.44973,39.80639
88,2008-02-05 23:57:32,116.44938,39.80628
88,2008-02-05 23:59:22,116.44935,39.80628
88,2008-02-06 00:01:17,116.44947,39.80611
88,2008-02-06 00:01:37,116.44945,39.80616
88,2008-02-06 00:01:47,116.44944,39.80614
88,2008-02-06 00:03:07,116.44935,39.80617
88,2008-02-06 00:08:37,116.44924,39.80621
name,date time,longitude,latitude
88,2008-02-05 23:54:37,116.4494,39.80637
88,2008-02-05 23:56:07,116.44941,39.80649
88,2008-02-05 23:57:22,116.44973,39.80639
88,2008-02-05 23:57:32,116.44938,39.80628
88,2008-02-05 23:59:22,116.44935,39.80628
88,2008-02-06 00:01:17,116.44947,39.80611
88,2008-02-06 00:01:37,116.44945,39.80616
88,2008-02-06 00:01:47,116.44944,39.80614
88,2008-02-06 00:03:07,116.44935,39.80617
88,2008-02-06 00:08:37,116.44924,39.80621
