name,date time,longitude,latitude
67,2008-02-05 06:33:06,116.44917,39.80639
67,2008-02-05 06:34:51,116.44916,39.80634
67,2008-02-05 06:35:01,116.44939,39.80631
67,2008-02-05 06:35:26,116.44933,39.80626
67,2008-02-05 06:35:36,116.44932,39.80625
67,2008-02-05 06:43:46,116.44948,39.80637
67,2008-02-05 06:44:41,116.44945,39.80638
name,date time,longitude,latitude
67,2008-02-05 06:33:06,116.44917,39.80639
67,2008-02-05 06:34:51,116.44916,39.80634
67,2008-02-05 06:35:01,116.44939,39.80631
67,2008-02-05 06:35:26,116.44933,39.80626
67,2008-02-05 06:35:36,116.44932,39.80625
67,2008-02-05 06:43:46,116.44948,39.80637
67,2008-02-05 06:44:41,116.44945,39.80638
