name,date time,longitude,latitude
0,2008-02-02 15:04:02,116.44946405940577,39.80638227722778
1,2008-02-02 16:01:32,116.44945910447746,39.80621631840803
2,2008-02-02 16:56:42,116.44939185430474,39.80626218543049
3,2008-02-02 17:10:07,116.4492023076923,39.806582377622334
4,2008-02-02 17:23:57,116.44966587301599,39.80655960317459
5,2008-02-02 17:35:52,116.449611016949,39.8063531355932
6,2008-02-02 17:49:26,116.44958381355941,39.806514915254205
7,2008-02-02 18:01:02,116.44953159420245,39.80639487922713
8,2008-02-02 18:20:02,116.4494538934426,39.80629643442642
9,2008-02-02 18:44:37,116.4494382580646,39.8062534516129
10,2008-02-02 21:34:56,116.27743412213727,39.89403801526724
