name,date time,longitude,latitude
0,2008-02-02 14:01:13,116.32705,39.84879
0,2008-02-02 14:01:14,116.32705,39.84881
0,2008-02-02 14:01:17,116.32707,39.8489
0,2008-02-02 14:01:18,116.32707,39.84892
0,2008-02-02 14:01:19,116.32707,39.84893
0,2008-02-02 14:01:25,116.32705,39.84895
0,2008-02-02 14:01:26,116.32705,39.84894
0,2008-02-02 14:16:14,116.32706,39.84888
0,2008-02-02 14:16:16,116.32709,39.84879
0,2008-02-02 14:16:18,116.32706,39.84878
0,2008-02-02 14:16:19,116.32706,39.84862
0,2008-02-02 14:16:20,116.32705,39.84854
