date time,longitude,latitude
2008-02-06 12:36:01,116.32543,39.8544
2008-02-06 12:36:02,116.32539,39.85439
2008-02-06 12:36:03,116.32534,39.85439
2008-02-06 12:36:04,116.32529,39.8544
2008-02-06 12:36:05,116.32525,39.8544
2008-02-06 12:36:06,116.32521,39.8544
2008-02-06 12:36:07,116.32517,39.8544
2008-02-06 12:36:08,116.32514,39.85441
2008-02-06 12:36:09,116.32511,39.8544
2008-02-06 12:36:10,116.3251,39.8544
2008-02-06 12:36:11,116.32511,39.8544
2008-02-06 12:36:12,116.32511,39.8544
2008-02-06 12:36:13,116.32512,39.85439
2008-02-06 13:01:23,116.32529,39.85444
2008-02-06 13:01:25,116.32525,39.85445
2008-02-06 13:01:27,116.32526,39.85443
2008-02-06 13:01:35,116.3255,39.85442
2008-02-06 13:01:36,116.32552,39.85442
2008-02-06 13:01:43,116.32572,39.85439
