date time,longitude,latitude
2008-02-06 14:25:02,116.05869,39.71929
2008-02-06 14:25:05,116.05873,39.71911
2008-02-06 14:25:06,116.05875,39.71906
2008-02-06 14:25:07,116.05878,39.719
2008-02-06 14:25:08,116.05879,39.71892
2008-02-06 14:25:10,116.05883,39.71878
2008-02-06 14:25:11,116.05885,39.71872
2008-02-06 14:25:12,116.05887,39.71866
2008-02-06 14:25:13,116.05891,39.71863
2008-02-06 14:25:13,116.05891,39.71863
2008-02-06 14:25:14,116.05895,39.7186
2008-02-06 14:25:14,116.05895,39.7186
2008-02-06 14:25:15,116.05899,39.7186
2008-02-06 14:25:15,116.05899,39.7186
2008-02-06 14:25:16,116.05904,39.71862
2008-02-06 14:25:16,116.05904,39.71862
2008-02-06 14:25:19,116.05913,39.71872
2008-02-06 14:25:19,116.05913,39.71872
2008-02-06 14:25:21,116.05924,39.71884
2008-02-06 14:25:21,116.05924,39.71884
2008-02-06 14:25:22,116.05929,39.7189
2008-02-06 14:25:22,116.05929,39.7189
2008-02-06 14:25:23,116.05932,39.71896
2008-02-06 14:25:23,116.05932,39.71896
2008-02-06 14:25:24,116.05935,39.71902
2008-02-06 14:25:24,116.05935,39.71902
2008-02-06 14:25:25,116.05938,39.71907
2008-02-06 14:25:26,116.05942,39.71912
2008-02-06 14:25:28,116.05946,39.71917
2008-02-06 14:25:29,116.05946,39.71919
2008-02-06 14:25:30,116.05946,39.7192
2008-02-06 14:25:31,116.05946,39.71921
2008-02-06 14:25:32,116.05946,39.71921
2008-02-06 14:25:33,116.05947,39.71921
2008-02-06 14:25:34,116.05947,39.71921
2008-02-06 14:25:35,116.05947,39.71921
2008-02-06 14:25:36,116.05947,39.71921
2008-02-06 14:25:37,116.05948,39.71921
2008-02-06 14:25:38,116.05948,39.71921
2008-02-06 14:25:39,116.05948,39.71921
2008-02-06 14:25:40,116.05948,39.71921
2008-02-06 14:25:41,116.05948,39.71921
2008-02-06 15:07:56,116.05947,39.71913
2008-02-06 15:07:57,116.05948,39.71914
2008-02-06 15:07:58,116.05948,39.71914
2008-02-06 15:07:59,116.05948,39.71915
2008-02-06 15:08:00,116.05948,39.71915
2008-02-06 15:45:08,116.05947,39.71924
2008-02-06 15:45:09,116.05948,39.71925
2008-02-06 15:45:10,116.05949,39.71924
2008-02-06 15:45:11,116.05951,39.71925
2008-02-06 15:45:12,116.05953,39.71927
2008-02-06 15:45:13,116.05956,39.71928
2008-02-06 15:45:14,116.05959,39.71929
2008-02-06 15:45:15,116.05962,39.71931
2008-02-06 15:45:16,116.05964,39.71933
2008-02-06 15:45:17,116.05966,39.71935
2008-02-06 15:45:18,116.05969,39.71937
2008-02-06 15:45:19,116.05972,39.71939
2008-02-06 15:45:20,116.05975,39.71941
2008-02-06 15:45:21,116.05977,39.71942
2008-02-06 15:45:22,116.0598,39.71944
2008-02-06 15:45:23,116.05983,39.71947
