date time,longitude,latitude
2008-02-06 12:36:02,116.32539,39.85439
2008-02-06 12:36:03,116.32534,39.85439
2008-02-06 12:36:04,116.32529,39.8544
2008-02-06 12:36:05,116.32525,39.8544
2008-02-06 12:36:06,116.32521,39.8544
2008-02-06 12:36:07,116.32517,39.8544
2008-02-06 12:36:08,116.32514,39.85441
2008-02-06 12:36:09,116.32511,39.8544
2008-02-06 12:36:10,116.3251,39.8544
2008-02-06 12:36:11,116.32511,39.8544
2008-02-06 12:36:12,116.32511,39.8544
2008-02-06 12:36:13,116.32512,39.85439
2008-02-06 13:01:23,116.32529,39.85444
2008-02-06 13:01:25,116.32525,39.85445
2008-02-06 13:01:27,116.32526,39.85443
2008-02-06 13:01:35,116.3255,39.85442
2008-02-06 13:01:36,116.32552,39.85442
2008-02-06 13:01:43,116.32572,39.85439
2008-02-06 13:01:45,116.32578,39.85436
2008-02-06 13:01:46,116.32581,39.85436
2008-02-06 13:01:47,116.32585,39.85435
2008-02-06 13:01:48,116.3259,39.85435
2008-02-06 13:01:49,116.32595,39.85434
2008-02-06 13:01:50,116.32601,39.85435
2008-02-06 13:01:51,116.32606,39.85434
2008-02-06 13:01:52,116.32611,39.85434
2008-02-06 13:01:53,116.32616,39.85434
2008-02-06 13:01:54,116.32621,39.85433
2008-02-06 13:01:55,116.32626,39.85433
2008-02-06 13:01:56,116.32632,39.85432
2008-02-06 13:01:57,116.32636,39.85432
2008-02-06 13:01:58,116.3264,39.85432
2008-02-06 13:01:59,116.32644,39.85431
2008-02-06 13:02:00,116.32649,39.85431
2008-02-06 13:02:01,116.32652,39.85431
2008-02-06 13:02:02,116.32655,39.8543
