date time,longitude,latitude
2008-02-03 01:17:42,116.32521,39.85436
2008-02-03 01:17:43,116.32517,39.85436
2008-02-03 01:17:44,116.32514,39.85436
2008-02-03 01:17:45,116.32513,39.85437
2008-02-03 01:17:46,116.32512,39.85437
2008-02-03 01:17:47,116.32512,39.85437
2008-02-03 01:17:48,116.32511,39.85437
2008-02-03 01:17:49,116.32511,39.85437
2008-02-03 01:17:50,116.32511,39.85438
2008-02-03 01:17:51,116.32511,39.85438
2008-02-03 01:17:52,116.32511,39.85438
2008-02-03 01:17:53,116.32511,39.85439
2008-02-03 01:17:54,116.32511,39.85439
2008-02-03 08:26:33,116.32511,39.8545
2008-02-03 08:26:35,116.32511,39.8545
2008-02-03 08:26:37,116.32511,39.8545
2008-02-03 08:26:39,116.32511,39.85451
2008-02-03 08:26:40,116.32511,39.85451
2008-02-03 08:26:41,116.32511,39.85451
2008-02-03 08:26:42,116.32511,39.85451
2008-02-03 08:26:43,116.32511,39.85451
2008-02-03 08:26:44,116.32511,39.85451
2008-02-03 08:26:45,116.3251,39.85452
2008-02-03 08:26:46,116.3251,39.85452
2008-02-03 08:26:47,116.3251,39.85452
2008-02-03 08:26:50,116.32509,39.85453
2008-02-03 08:26:51,116.32509,39.85453
2008-02-03 08:26:52,116.32509,39.85453
2008-02-03 08:26:53,116.32509,39.85453
2008-02-03 08:26:54,116.32509,39.85453
2008-02-03 08:26:55,116.32509,39.85453
2008-02-03 08:26:56,116.32508,39.85453
2008-02-03 08:26:57,116.32508,39.85453
2008-02-03 08:26:58,116.32508,39.85453
2008-02-03 08:26:59,116.32508,39.85454
2008-02-03 08:27:00,116.32507,39.85454
2008-02-03 08:27:01,116.32507,39.85454
2008-02-03 08:27:03,116.32507,39.85454
2008-02-03 08:27:07,116.32507,39.85453
2008-02-03 08:27:08,116.32507,39.85453
2008-02-03 08:27:09,116.32507,39.85453
2008-02-03 08:27:10,116.32507,39.85453
2008-02-03 08:27:11,116.32507,39.85452
2008-02-03 08:27:12,116.32507,39.85452
2008-02-03 08:27:13,116.32507,39.85452
2008-02-03 08:27:14,116.32506,39.85452
2008-02-03 08:27:15,116.32506,39.85452
2008-02-03 08:27:18,116.32505,39.85452
2008-02-03 08:27:22,116.32505,39.85451
2008-02-03 08:27:23,116.32505,39.85451
2008-02-03 08:27:24,116.32505,39.85451
2008-02-03 08:27:25,116.32505,39.85451
2008-02-03 08:27:26,116.32505,39.8545
2008-02-03 08:27:29,116.32504,39.8545
2008-02-03 08:27:30,116.32504,39.8545
2008-02-03 08:27:31,116.32504,39.8545
2008-02-03 08:27:32,116.32504,39.8545
2008-02-03 08:27:34,116.32504,39.8545
2008-02-03 08:27:35,116.32504,39.85449
2008-02-03 08:27:36,116.32504,39.85449
2008-02-03 08:27:37,116.32503,39.85449
2008-02-03 08:27:39,116.32503,39.85449
2008-02-03 08:27:41,116.32503,39.85449
2008-02-03 08:27:43,116.32505,39.85448
2008-02-03 08:27:44,116.32506,39.85447
2008-02-03 08:27:46,116.32508,39.85446
2008-02-03 08:27:47,116.32508,39.85445
2008-02-03 08:27:48,116.32509,39.85445
2008-02-03 08:27:49,116.32508,39.85446
2008-02-03 08:27:50,116.32508,39.85446
2008-02-03 08:27:51,116.32507,39.85446
2008-02-03 08:27:52,116.32507,39.85446
2008-02-03 08:27:53,116.32506,39.85446
2008-02-03 08:27:54,116.32506,39.85446
2008-02-03 08:27:55,116.32505,39.85447
2008-02-03 08:27:56,116.32505,39.85447
2008-02-03 08:27:57,116.32505,39.85447
2008-02-03 08:27:58,116.32504,39.85448
2008-02-03 08:27:59,116.32504,39.85448
2008-02-03 08:28:00,116.32504,39.85448
2008-02-03 08:28:01,116.32504,39.85448
2008-02-03 08:28:02,116.32505,39.85448
2008-02-03 08:28:03,116.32505,39.85448
2008-02-03 08:28:04,116.32505,39.85448
2008-02-03 08:28:07,116.32507,39.85447
2008-02-03 08:28:08,116.32507,39.85447
2008-02-03 08:28:12,116.32507,39.85448
2008-02-03 08:28:13,116.32507,39.85448
2008-02-03 08:28:14,116.32507,39.85448
2008-02-03 08:28:15,116.32507,39.85448
2008-02-03 08:28:16,116.32507,39.85448
2008-02-03 08:28:17,116.32508,39.85448
2008-02-03 08:28:18,116.32508,39.85448
2008-02-03 08:28:19,116.32508,39.85448
2008-02-03 08:28:21,116.32508,39.85448
2008-02-03 08:28:22,116.32507,39.85448
2008-02-03 08:28:23,116.32507,39.85448
2008-02-03 08:28:24,116.32507,39.85449
2008-02-03 08:28:25,116.32507,39.85449
2008-02-03 08:28:28,116.32507,39.85449
2008-02-03 08:28:29,116.32507,39.85449
2008-02-03 08:28:30,116.32507,39.85449
2008-02-03 08:28:31,116.32507,39.85449
2008-02-03 08:28:32,116.32507,39.85449
2008-02-03 08:28:34,116.32508,39.85449
2008-02-03 08:28:35,116.32507,39.85449
2008-02-03 08:28:36,116.32507,39.85449
2008-02-03 08:28:38,116.32507,39.85449
2008-02-03 08:28:41,116.32506,39.85446
2008-02-03 08:28:42,116.32505,39.85445
2008-02-03 08:28:43,116.32505,39.85444
2008-02-03 08:28:44,116.32505,39.85443
2008-02-03 08:28:46,116.32504,39.85442
2008-02-03 08:28:46,116.32504,39.85442
2008-02-03 08:28:48,116.32505,39.85441
2008-02-03 08:28:50,116.32505,39.85441
2008-02-03 08:28:53,116.32506,39.8544
2008-02-03 08:28:54,116.32506,39.8544
2008-02-03 08:28:55,116.32506,39.8544
2008-02-03 08:28:56,116.32506,39.8544
2008-02-03 08:28:57,116.32506,39.85439
2008-02-03 08:28:58,116.32507,39.85439
2008-02-03 08:29:00,116.32506,39.85439
2008-02-03 08:29:02,116.32506,39.8544
2008-02-03 08:29:03,116.32506,39.85439
2008-02-03 08:29:06,116.32505,39.85439
2008-02-03 08:29:08,116.32505,39.85439
2008-02-03 08:29:10,116.32505,39.85439
2008-02-03 08:29:14,116.32505,39.85439
2008-02-03 08:29:16,116.32505,39.8544
2008-02-03 08:29:19,116.32504,39.85439
2008-02-03 08:29:24,116.32504,39.8544
2008-02-03 08:29:25,116.32504,39.8544
2008-02-03 08:29:26,116.32504,39.85439
2008-02-03 08:29:27,116.32503,39.85439
2008-02-03 08:29:28,116.32503,39.85439
2008-02-03 08:29:30,116.32503,39.8544
2008-02-03 08:29:33,116.32503,39.8544
2008-02-03 08:29:34,116.32503,39.8544
2008-02-03 08:29:35,116.32503,39.85441
2008-02-03 08:29:36,116.32503,39.85441
2008-02-03 08:29:37,116.32502,39.85441
2008-02-03 08:29:38,116.32502,39.85441
2008-02-03 08:29:39,116.32502,39.85441
2008-02-03 08:29:40,116.32502,39.85441
2008-02-03 08:29:41,116.32502,39.85441
2008-02-03 08:29:43,116.32502,39.85441
2008-02-03 08:29:44,116.32502,39.85441
