name,date time,longitude,latitude
0,2008-02-02 17:13:09,116.387805,39.84693
1,2008-02-02 18:12:30,116.387764,39.84692
2,2008-02-02 19:34:35,116.387747,39.84693
3,2008-02-03 01:44:34,116.387758,39.84691
4,2008-02-03 05:12:33,116.387705,39.84691
5,2008-02-03 09:12:52,116.389635,39.84385
6,2008-02-03 13:55:10,116.41836,39.84029
7,2008-02-03 16:25:02,116.387755,39.84691
8,2008-02-03 21:19:25,116.387723,39.84694
9,2008-02-03 23:57:29,116.387781,39.84694
10,2008-02-04 04:02:58,116.387752,39.84697
11,2008-02-04 04:49:38,116.387806,39.84689
12,2008-02-04 05:27:38,116.387814,39.84696
13,2008-02-04 07:00:58,116.387714,39.84692
14,2008-02-04 12:51:51,116.41847,39.84032
15,2008-02-04 18:26:10,116.38778,39.84695
16,2008-02-05 03:12:39,116.387808,39.84695
17,2008-02-05 04:42:28,116.387846,39.84692
18,2008-02-05 05:40:38,116.387669,39.84696
19,2008-02-05 13:49:05,116.387794,39.84694
20,2008-02-05 15:12:51,116.387779,39.8469
21,2008-02-05 19:27:45,116.3877,39.84693
22,2008-02-06 04:19:53,116.387817,39.84691
23,2008-02-06 11:58:50,116.387833,39.84685
24,2008-02-06 13:07:06,116.387762,39.84695
25,2008-02-06 16:22:16,116.387792,39.8469
26,2008-02-06 16:40:56,116.387793,39.84696
27,2008-02-06 18:07:01,116.387772,39.84688
28,2008-02-06 18:40:46,116.387742,39.8469
29,2008-02-06 19:59:55,116.387737,39.84697
30,2008-02-06 23:50:50,116.387839,39.84698
31,2008-02-07 01:35:49,116.387795,39.84695
32,2008-02-07 03:11:44,116.387717,39.84693
33,2008-02-07 04:13:04,116.387794,39.84694
34,2008-02-07 06:13:33,116.387739,39.84698
35,2008-02-07 15:21:16,116.38778,39.8469
36,2008-02-07 17:38:06,116.387778,39.84691
37,2008-02-07 18:05:06,116.387757,39.84692
38,2008-02-07 19:44:12,116.387767,39.84694
39,2008-02-07 23:59:00,116.387739,39.84689
40,2008-02-08 03:24:49,116.38777,39.84698
41,2008-02-08 03:56:04,116.387723,39.84689
42,2008-02-08 04:24:49,116.387882,39.847
43,2008-02-08 04:52:54,116.387725,39.84694
44,2008-02-08 10:03:19,116.3875,39.8469
45,2008-02-08 11:55:27,116.592972,39.98134
46,2008-02-08 13:03:02,116.593017,39.98131
