name,date time,longitude,latitude
4,2008-02-03 05:12:33,116.38775,39.84687
4,2008-02-03 05:12:48,116.38771,39.84683
4,2008-02-03 05:14:03,116.38776,39.84686
4,2008-02-03 05:15:08,116.38776,39.84682
4,2008-02-03 05:20:13,116.38765,39.84679
4,2008-02-03 05:21:08,116.38767,39.84674
4,2008-02-03 05:23:13,116.38785,39.84693
4,2008-02-03 05:33:48,116.38778,39.84696
4,2008-02-03 06:22:08,116.38775,39.84698
4,2008-02-03 06:46:48,116.38765,39.84693
4,2008-02-03 06:54:38,116.38762,39.84696
4,2008-02-03 07:00:28,116.38786,39.84696
4,2008-02-03 07:22:12,116.38779,39.84705
4,2008-02-03 07:41:17,116.38753,39.84699
4,2008-02-03 07:41:22,116.38744,39.84693
