name,date time,longitude,latitude
6665,2008-02-02 13:30:51,116.33153,39.88827
6665,2008-02-02 13:30:56,116.33153,39.88827
6665,2008-02-02 13:31:01,116.33153,39.88827
6665,2008-02-02 13:31:06,116.33153,39.88827
6665,2008-02-02 13:31:11,116.33152,39.8883
6665,2008-02-02 13:31:16,116.33148,39.88836
6665,2008-02-02 13:31:21,116.33148,39.88838
6665,2008-02-02 13:31:26,116.33149,39.88838
6665,2008-02-02 13:31:31,116.33156,39.88836
6665,2008-02-02 13:31:36,116.33179,39.88833
6665,2008-02-02 13:31:41,116.33217,39.8883
6665,2008-02-02 13:31:46,116.33254,39.88828
6665,2008-02-02 13:31:51,116.33271,39.8883
6665,2008-02-02 13:31:56,116.33292,39.88834
6665,2008-02-02 13:32:01,116.33326,39.88841
6665,2008-02-02 13:32:06,116.33387,39.88846
6665,2008-02-02 13:32:11,116.3346,39.88844
6665,2008-02-02 13:32:16,116.33523,39.88844
6665,2008-02-02 13:32:21,116.33596,39.88842
6665,2008-02-02 13:32:26,116.33683,39.88835
6665,2008-02-02 13:32:31,116.33767,39.88832
6665,2008-02-02 13:32:36,116.33841,39.88831
6665,2008-02-02 13:32:41,116.33906,39.88827
6665,2008-02-02 13:32:46,116.33967,39.88825
6665,2008-02-02 13:32:51,116.3404,39.88823
6665,2008-02-02 13:32:56,116.34114,39.88821
6665,2008-02-02 13:33:16,116.34431,39.88816
6665,2008-02-02 13:33:21,116.34496,39.88812
6665,2008-02-02 13:33:26,116.34531,39.88809
6665,2008-02-02 13:33:31,116.34554,39.88808
6665,2008-02-02 13:33:36,116.34569,39.88809
6665,2008-02-02 13:33:41,116.34587,39.88809
6665,2008-02-02 13:33:46,116.34619,39.88809
6665,2008-02-02 13:33:51,116.34667,39.8881
6665,2008-02-02 13:33:56,116.34694,39.88809
6665,2008-02-02 13:34:01,116.34708,39.88809
6665,2008-02-02 13:34:06,116.34717,39.88809
6665,2008-02-02 13:34:11,116.34727,39.88808
6665,2008-02-02 13:34:16,116.34736,39.88808
6665,2008-02-02 13:34:26,116.34768,39.88805
6665,2008-02-02 13:34:36,116.34804,39.88807
6665,2008-02-02 13:34:41,116.3482,39.88802
6665,2008-02-02 13:34:46,116.34843,39.88802
6665,2008-02-02 13:34:51,116.34858,39.888
6665,2008-02-02 13:34:56,116.34869,39.888
6665,2008-02-02 13:35:01,116.34872,39.888
6665,2008-02-02 13:35:06,116.34873,39.888
6665,2008-02-02 13:35:11,116.34874,39.888
6665,2008-02-02 13:35:16,116.34875,39.888
6665,2008-02-02 13:35:21,116.34893,39.88799
6665,2008-02-02 13:35:26,116.34914,39.88799
6665,2008-02-02 13:35:31,116.34937,39.88799
6665,2008-02-02 13:35:36,116.34955,39.888
6665,2008-02-02 13:35:36,116.34955,39.888
6665,2008-02-02 13:35:41,116.34967,39.88799
6665,2008-02-02 13:35:41,116.34967,39.88799
6665,2008-02-02 13:35:46,116.3498,39.88801
6665,2008-02-02 13:35:51,116.34993,39.88801
6665,2008-02-02 13:35:56,116.34995,39.88802
6665,2008-02-02 13:36:01,116.34996,39.88803
6665,2008-02-02 13:36:06,116.35004,39.88803
6665,2008-02-02 13:36:11,116.35009,39.88803
6665,2008-02-02 13:36:16,116.35014,39.88803
