name,date time,longitude,latitude
366,2008-02-02 14:52:47,116.4494719540231,39.80638586206896
366,2008-02-02 15:04:02,116.44946405940577,39.80638227722778
366,2008-02-02 15:22:47,116.44953788888868,39.80670844444451
366,2008-02-02 15:33:52,116.4493473148149,39.80654074074073
366,2008-02-02 15:44:32,116.44937338461544,39.80646446153847
366,2008-02-02 15:51:52,116.44939625000023,39.8061885416667
366,2008-02-02 16:01:32,116.44945910447746,39.80621631840803
366,2008-02-02 16:56:42,116.44939185430474,39.80626218543049
366,2008-02-02 17:10:07,116.4492023076923,39.806582377622334
366,2008-02-02 17:23:57,116.44966587301599,39.80655960317459
366,2008-02-02 17:35:52,116.449611016949,39.8063531355932
366,2008-02-02 17:49:26,116.44958381355941,39.806514915254205
366,2008-02-02 18:01:02,116.44953159420245,39.80639487922713
366,2008-02-02 18:20:02,116.4494538934426,39.80629643442642
366,2008-02-02 18:44:37,116.4494382580646,39.8062534516129
366,2008-02-02 19:48:46,116.42794000000008,39.86082295081968
366,2008-02-02 21:34:56,116.27743412213727,39.89403801526724
